Series_reference,Group
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3054A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3055A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
BDCQ.SEE3056A,Territorial authority by employment variable
